	17:00	加藤厚生労働大臣、菅官房長官、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、内閣府の山崎重孝事務次官、外務省の秋葉事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官と面会（～17:11）	
	18:10	フランスのマクロン大統領と電話会談（～18:43）	
	18:46	福岡市の高島宗一郎市長と面会（～19:01）	
	20:00	官邸発	
	20:14	私邸着
3/12	9:47	公邸発	
	9:48	官邸着	
	9:49	報道各社のインタビュー　新型コロナウイルスをめぐってＷＨＯ＝世界保健機関が、パンデミック＝世界的な大流行になっている認識を示したことについて、「世界的な感染の広がりが続いていることへの判断だと思う。日本としてもこれまで以上に国際社会と協力しながら対応を強めていきたい」と述べる	
	11:09	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～11:23）	
	11:49	東京都の小池知事から新型コロナウイルス感染症対応に関する要望書を受け取り（～12:01）	
	12:02	日本銀行の黒田東彦総裁と昼食（～12:57）	
	14:29	森法務大臣と面会（～14:50）	
	14:51	梶山経済産業大臣、今井総理大臣補佐官、経済産業省の安藤久佳事務次官と面会（～15:10）	
	15:44	文化庁の宮田亮平長官、中岡司次長と面会（～15:49）	
	16:33	報道各社のインタビュー　森法務大臣が国会で「東日本大震災の際に検察官が最初に逃げた」などと答弁したことについて、本人に厳重注意し、よりいっそう緊張感を持って職務を果たすよう求めたことを明らかにする	
	16:34	官邸発	
	16:35	国会着	
	16:36	衆議院本会議場に入る	
	16:37	高市総務大臣と会話（～16:41）	
	16:42	衆議院本会議（～16:48）	
	16:49	衆議院本会議場を出る	
	16:51	国会発	
	16:52	官邸着	
	17:19	日本博総合推進会議に出席（～17:44）	
	17:45	萩生田文部科学大臣と面会（～17:52）	
	17:55	加藤厚生労働大臣、西村経済再生担当大臣、菅官房長官、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田芳樹内閣危機管理監、北村国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、内閣府の山崎重孝事務次官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤事務次官、防衛省の高橋憲一事務次官と面会（～18:05）	
	18:06	加藤厚生労働大臣、西村経済再生担当大臣、菅官房長官、岡田官房副長官、厚生労働省の鈴木事務次官、鈴木医務技監と面会（～18:22）	
	19:34	官邸発	
	19:47	東京・富ヶ谷の私邸着	

3/11	8:31	東京・富ヶ谷の私邸発	
3/11	8:47	官邸着	
3/11	8:53	岡田直樹官房副長官と面会（～09:19）	
3/11	9:51	官邸発	
3/11	9:53	国会着	
3/11	9:55	参議院議長応接室に入る	
3/11	9:57	参議院議長応接室を出て、参議院本会議場に入る	
3/11	10:02	参議院本会議開会	
3/11	11:38	参議院本会議散会、参議院本会議場を出る	
3/11	11:40	国会発	
3/11	11:42	官邸着	
3/11	14:45	東日本大震災の犠牲者を悼むため官邸で行われた献花式に参列、黙とうをささげて追悼の言葉を述べ、献花台に花を供える	
3/11	16:16	西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、内閣府の山崎重孝事務次官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、防衛省の髙橋憲一防衛事務次官と面会	
3/11	16:40	沖田内閣危機管理監、北村国家安全保障局長、古谷官房副長官補、前田官房副長官補、長谷川総理大臣補佐官、今井総理大臣補佐官、内閣府の山崎事務次官、総務省の黒田事務次官、外務省の秋葉事務次官、文部科学省の藤原事務次官、厚生労働省の鈴木事務次官、農林水産省の末松事務次官、経済産業省の安藤事務次官、防衛省の髙橋防衛事務次官が出る
3/11	16:45	西村官房副長官、岡田官房副長官、杉田官房副長官、厚生労働省の鈴木医務技監が出た	
3/11	17:10	北村国家安全保障局長、林肇官房副長官補、前田官房副長官補、瀧澤裕昭内閣情報官、外務省の山田重夫総合外交政策局長、防衛省の槌道明宏防衛政策局長、自衛隊の山崎幸二統合幕僚長と面会	
3/11	17:28	林官房副長官補、前田官房副長官補、瀧澤内閣情報官、外務省の山田総合外交政策局長、防衛省の槌道防衛政策局長、自衛隊の山崎統合幕僚長が出る	
3/11	17:37	北村国家安全保障局長が出る	
3/11	18:37	官邸発	
3/11	18:38	公邸着
3/10	8:01	公邸発	
	8:02	官邸着	
	8:12	復興推進会議・原子力災害対策本部会議合同会合（～8:25）	
	8:28	閣議（～8:40）	
	11:21	北村滋国家安全保障局長、林肇官房副長官補、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、高橋克彦中東アフリカ局長と面会	
	11:31	林官房副長官補、外務省の高橋中東アフリカ局長が出る	
	11:37	全員出る	
	12:14	政府与党連絡会議（～12:41）	
	14:07	杉田官房副長官、内閣府の山崎重孝事務次官と面会（～14:37）	
	14:44	西村経済再生担当大臣、内閣府の山崎事務次官、田和宏内閣府審議官、多田明弘政策統括官、井上裕之政策統括官と面会	
	15:15	内閣府の山崎事務次官、田和内閣府審議官、多田政策統括官、井上政策統括官が出る	
	15:18	西村経済再生担当大臣が出る	
	15:19	防衛省の高橋憲一事務次官と面会（～15:29）	
	16:06	前田哲官房副長官補、瀧澤裕昭内閣情報官、宮川正内閣衛星情報センター所長と面会	
	16:14	前田官房副長官補、宮川内閣衛星情報センター所長が出る	
	16:28	瀧澤内閣情報官が出る	
	16:31	西村官房副長官、岡田官房副長官、杉田官房副長官、沖田芳樹内閣危機管理監、北村国家安全保障局長、古谷一之官房副長官補、前田官房副長官補、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、荒井勝喜政策立案総括審議官、国土交通省の藤田耕三事務次官、防衛省の高橋事務次官と面会	
	16:33	菅官房長官が加わる	
	16:44	全員出る	
	17:20	新型コロナウイルス感染症対策本部　第2弾の緊急対応策を決定（～17:44）	
	17:47	経済財政諮問会議（～18:26）	
	18:30	国と地方の協議の場（～19:13）	
	19:48	官邸発	
	20:03	東京・富ヶ谷の私邸着　そのまま来客なし	

3/9	7:01	東京・富ヶ谷の私邸発	
3/9	7:11	官邸着	
3/9	7:20	岡田直樹官房副長官と面会（～07:40）	
3/9	8:11	岡田直樹官房副長官と面会（～08:40）	
3/9	8:50	官邸発	
3/9	8:52	国会着	
3/9	8:54	参議院第１委員会室に入る	
3/9	8:56	参議院予算委員会開会	
3/9	11:51	参議院予算委員会休憩	
3/9	11:52	参議院第１委員会室を出る	
3/9	11:54	国会発	
3/9	11:56	官邸着	
3/9	12:05	国家安全保障会議の４大臣会合に出席（～12:14）	
3/9	12:15	茂木外務大臣と面会（～12:21）	
3/9	12:55	官邸発	
3/9	12:57	国会着	
3/9	12:59	参議院第１委員会室に入る	
3/9	13:00	参議院予算委員会再開	
3/9	17:18	参議院予算委員会が散会、参議院第１委員会室を出る	
3/9	17:20	自民党総裁室に入る	
3/9	17:21	自民党役員会に出席（～17:46）	
3/9	17:46	自民党総裁室を出る	
3/9	17:47	国会発	
3/9	17:49	官邸着	
3/9	17:54	加藤厚生労働大臣、菅官房長官、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の荒井勝喜経済産業省政策立案総括審議官、防衛省の高橋憲一防衛事務次官と面会（～18:09）	
3/9	18:12	西村経済再生担当大臣と面会（～18：12）	
3/9	18:32	岩手日報社の川村公司常務取締役編集局長、河北新報社の今野俊宏編集局長、福島民報社の鞍田炎編集局長、福島民友新聞社の小野広司執行役員編集局長によるインタビュー（～18:53）	
3/9	18:58	官邸発	
3/9	18:59	公邸着、東京大学大学院法学政治学研究科の中谷和弘教授、中央大学法科大学院の野村修也教授と会食、長谷川榮一秘書官も同席	〇
3/9	21:13	全員出る	

	9:00	午前中は来客なく、東京・富ヶ谷の私邸で過ごす		
	15:42	私邸発		
	15:53	官邸着		
	16:05	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚労省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、国土交通省の藤田耕三事務次官、防衛省の高橋憲一事務次官と面会(～16:21)		
	16:22	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田内閣危機管理監、北村国家安全保障局長、古谷官房副長官補、長谷川総理大臣補佐官、今井総理大臣補佐官、厚生労働省の鈴木事務次官、鈴木医務技監と面会(～16:47)		
	16:48	菅官房長官、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田内閣危機管理監、北村国家安全保障局長、古谷官房副長官補、長谷川総理大臣補佐官、今井総理大臣補佐官、財務省の太田充主計局長と面会(～16:59)		
	17:18	西村経済再生担当大臣と面会(～17:22)		
	17:23	北村国家安全保障局長と面会(～17:26)		
	17:36	官邸発		
	17:51	私邸着
3/7	8:57	宿泊先の福島県富岡町のホテルで、ホテルの渡辺吏社長や渡辺信一支配人、宮本皓一町長と懇談、森法務大臣、梶山経済産業大臣、田中復興大臣らが同席（～09:07）	
3/7	9:08	徒歩でホテル発	
3/7	9:18	ＪＲ富岡駅着、ＪＲ東日本の深澤祐二社長、福島県の内堀知事らが出迎え	
3/7	9:25	試運転列車でＪＲ富岡駅発。	
3/7	9:40	ＪＲ双葉駅着。双葉町の伊澤史朗町長らが出迎え、赤羽国土交通大臣が同行し、町の復興状況などの説明を受ける	
3/7	9:56	ＪＲ双葉駅発	
3/7	10:06	福島県双葉町の常磐自動車道の常磐双葉インターチェンジ着、インターチェンジの開通式に出席し、祝辞とテープカット	
3/7	10:24	福島県双葉町の常磐自動車道常磐双葉インターチェンジ発	
3/7	10:37	福島県浪江町の町営大平山霊園着、吉田数博町長が同行し、慰霊碑に献花、黙礼	
3/7	10:42	福島県浪江町の町営大平山霊園発	
3/7	10:56	福島県浪江町の水素の製造施設「福島水素エネルギー研究フィールド」着、東芝エネルギーシステムズの畠澤守社長が同行し、水素の製造施設を視察、開所式に出席してあいさつ、テープカット	
3/7	11:19	報道各社のインタビュー（～11:24）	
3/7	11:25	福島県浪江町の水素の製造施設「福島水素エネルギー研究フィールド」発	
3/7	11:35	福島県浪江町の「居酒屋こんどこそ」着、森法務大臣、梶山経済産業大臣、田中復興大臣、福島県の内堀知事、浪江町の吉田町長らと昼食	　　
3/7	12:15	福島県浪江町の「居酒屋こんどこそ」発	
3/7	13:56	ＪＲ福島駅着	
3/7	13:59	ＪＲ福島駅で田中復興大臣と面会（～14:13）	
3/7	14:16	やまびこ１４２号でＪＲ福島駅発	
3/7	15:47	ＪＲ東京駅着	
3/7	15:51	ＪＲ東京駅発	
3/7	16:01	官邸着	
3/7	16:31	加藤厚生労働大臣、菅義偉官房長官、西村康稔経済財政担当大臣、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川栄一総理大臣補佐官、今井尚哉総理大臣補佐官、金融庁の遠藤俊英長官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、財務省の岡本薫明事務次官、文部科学省の藤原誠事務次官、厚労省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、荒井勝喜政策立案総括審議官、国土交通省の藤田耕三事務次官、防衛省の髙橋憲一事務次官と面会	
3/7	16:49	西村経済財政担当大臣、沖田内閣危機管理監、北村国家安全保障局長、古谷官房副長官補、前田官房副長官補、長谷川総理大臣補佐官、今井総理大臣補佐官、金融庁の遠藤長官、総務省の黒田事務次官、財務省の岡本事務次官、文部科学省の藤原事務次官、厚生労働省の鈴木事務次官、鈴木医務技監、農林水産省の末松事務次官、経済産業省の安藤事務次官、荒井政策立案総括審議官、国土交通省の藤田事務次官、防衛省の髙橋事務次官が出た	
3/7	16:52	加藤厚生労働大臣、菅官房長官、西村官房副長官、杉田官房副長官、外務省の秋葉事務次官が出た	
3/7	16:57	岡田官房副長官が出た	
3/7	17:39	新型コロナウイルス感染症対策本部に出席（～17:54）	
3/7	18:04	官邸発	
3/7	18:17	東京・富ヶ谷の私邸着
	8:01	公邸発	
	8:02	官邸着	
	8:10	岡田直樹官房副長官と面会(～8:24)	
	8:29	閣議(～8:43)	
	8:46	岡田官房副長官と面会(～9:04)	
	9:52	官邸発	
	9:54	国会着	
	9:55	参議院議長応接室に入る	
	9:57	参議院議長応接室を出て、参議院本会議場に入る	
	9:59	麻生副総理兼財務大臣と話す(～10:00)	
	10:01	参議院本会議が開会	
	11:41	参議院本会議が散開	
	11:42	参議院本会議場を出る	
	11:43	国会発	
	11:45	官邸着	
	14:12	北村滋国家安全保障局長、林肇官房副長官補、今井尚哉総理大臣補佐官と面会(～14:30)	
	15:47	西村経済再生担当大臣と面会(～15:49)	
	15:50	西村経済再生担当大臣、西村明宏官房副長官、岡田官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、防衛省の高橋憲一事務次官と面会(～16:12)	
	16:13	北村国家安全保障局長、今井総理大臣補佐官、金融庁の遠藤俊英長官、財務省の岡本薫明事務次官、文部科学省の藤原事務次官、厚生労働省の鈴木事務次官、経済産業省の新原浩朗経済産業政策局長と面会(～16:27)	
	16:32	菅官房長官と面会	
	16:33	官邸発	
	16:47	ＪＲ東京駅着	
	16:53	ひたち２１号でJR東京駅発	
	19:15	JRいわき駅着	
	19:17	JRいわき駅発	
	20:13	福島県富岡町の富岡ホテル着。そのまま宿泊
3/5	9:32	東京・富ヶ谷の私邸発	
3/5	9:47	官邸着	
3/5	10:15	西村経済再生担当大臣と経済産業省の新原浩朗経済産業政策局長と面会	
3/5	10:46	新原経済産業政策局長が出た	
3/5	10:51	西村経済再生担当大臣が出た	
3/5	13:35	自民党の議員連盟「女性議員飛躍の会」の稲田朋美幹事長代行と猪口邦子元少子化担当大臣と面会	
3/5	14:13	杉田和博官房副長官と内閣府の山崎重孝事務次官と面会（～14:25）	
3/5	14:31	菅官房長官、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の安藤久佳事務次官、防衛省の髙橋憲一事務次官と面会（～14:53）	
3/5	16:37	北村滋国家安全保障局長、林肇官房副長官補、外務省の山田重夫総合外交政策局長、防衛省の槌道明宏防衛政策局長、自衛隊の増子豊統合幕僚副長と面会	
3/5	16:50	林官房副長官補、外務省の山田総合外交政策局長、防衛省の槌道防衛政策局長、自衛隊の増子統合幕僚副長が出た	
3/5	17:04	北村国家安全保障局長が出た	
3/5	17:21	未来投資会議に出席（～17:58）	
3/5	18:09	国家安全保障会議の緊急事態大臣会合に出席（～18:30）	
3/5	18:54	新型コロナウイルス感染症対策本部の会議に出席（～19:10）	
3/5	19:12	高市総務大臣と面会（～19:22）	
3/5	19:34	官邸発	
3/5	19:35	公邸着	

3/4	9:30	東京・富ヶ谷の私邸発	
	9:43	官邸着	
	9:51	岡田官房副長官と面会（～11:19）	
	12:54	官邸発	
	12:56	国会着	
	12:58	参議院の第１委員会室に入る	
	12:59	麻生副総理兼財務大臣、茂木外務大臣と会話（～13:00）	
	13:00	参議院予算委員会が再開	
	14:57	参議院予算委員会が休憩　参議院第１委員会室を出る	
	14:59	院内大臣室に入る	
	15:02	院内大臣室を出る	
	15:04	参議院第１委員会室に入る	
	15:05	茂木外務大臣と会話（～15:08）	
	15:09	麻生副総理兼財務大臣、森法務大臣、萩生田文部科学大臣と会話（～15:10）	
	15:15	参議院予算委員会が再開	
	17:53	参議院予算委員会が散会　参議院第１委員会室を出る	
	17:55	常任委員長室に入る	
	17:58	立憲民主党の枝野代表、福山幹事長と会談　自民党の二階幹事長、公明党の山口代表、斉藤幹事長が同席（～18:20）	
	18:21	国民民主党の玉木代表、平野幹事長と会談　自民党の二階幹事長、公明党の山口代表、斉藤幹事長が同席（～18:38）	
	18:39	共産党の志位委員長、小池書記局長と会談　自民党の二階幹事長、公明党の山口代表、斉藤幹事長が同席（～18:59）	
	19:00	日本維新の会の片山共同代表、馬場幹事長と会談　自民党の二階幹事長、公明党の山口代表、斉藤幹事長が同席（～19:16）	
	19:17	社民党の福島党首、吉田幹事長と会談　自民党の二階幹事長、公明党の山口代表、斉藤幹事長が同席（～19:34）	
	19:38	常任委員長室を出る	
	19:40	国会発	
	19:41	官邸着	
	19:42	報道各社のインタビュー　新型コロナウイルスのさらなる感染拡大に備え、「緊急事態宣言」を可能にする法案について、野党側の協力を得て、１日も早い法案の成立を目指す考えを強調する（～19:47）	
	19:48	加藤厚生労働大臣、菅官房長官、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、経済産業省の安藤久佳事務次官、荒井勝喜政策立案総括審議官、防衛省の高橋憲一事務次官と面会（～20:13）	
	20:54	官邸発	
	21:08	私邸着	

3/3	7:04	公邸発	
	7:05	官邸着	
	7:12	岡田官房副長官と面会（～8:18）
	8:24	閣議（～8:35）		
	8:38	岡田官房副長官と面会（～8:45）	
	8:53	官邸発	
	8:55	国会着	
	8:57	参議院第1委員会室に入る	
	8:58	茂木外務大臣と自席で会話（～8:59）	
	9:00	参議院予算委員会（～12:12）	
	12:13	参議院第1委員会室を出る	
	12:15	国会発	
	12:17	官邸着	
	12:54	官邸発	
	12:56	国会着	
	12:58	参議院第1委員会室に入る	
	12:59	麻生副総理兼財務大臣、高市総務大臣、茂木外務大臣と自席で会話	
	13:00	参議院予算委員会（～17:45）	
	17:47	国会発	
	17:49	官邸着	
	18:07	加藤厚生労働大臣、菅官房長官、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の荒井勝喜政策立案総括審議官、防衛省の高橋憲一事務次官と面会（～18:31）	
	18:32	北村国家安全保障局長、今井総理大臣補佐官と面会（～18:36）	
	18:40	自民党の岸田政務調査会長、田村憲久新型コロナウイルス関連肺炎対策本部長らから提言書を受け取る（～19:04）	
	19:44	官邸発	
	19:59	東京・富ヶ谷の私邸着
	7:00	私邸発	
	7:14	官邸着	
	7:23	岡田直樹官房副長官と面会（～8:23）	
	8:48	官邸発	
	8:50	国会着	
	8:52	参議院第１委員会室に入る	
	8:56	参議院予算委員会が開会	
	10:45	参議院予算委員会が休憩	
	10:47	参議院第１委員会室を出る	
	10:49	院内大臣室に入る	
	11:10	院内大臣室を出る	
	11:12	参議院第１委員会室に入る	
	11:14	麻生副総理兼財務大臣、茂木外務大臣と話す（～11:15）	
	11:16	参議院予算委員会が再開	
	11:53	参議院予算委員会が休憩。参議院第1委員会室を出る	
	11:55	国会発	
	11:57	官邸着	
	12:54	官邸発	
	12:56	国会着	
	12:58	参議院第1委員会室に入る	
	13:00	参議院予算委員会が再開	
	17:30	参議院予算委員会が散会	
	17:31	参議院第1委員会室を出る	
	17:33	自民党総裁室に入る	
	17:37	自民党役員会（～18：14）	
	18:16	自民党総裁室を出る。自民党幹事長会議室に入る	
	18:17	衆議院静岡4区補選立候補予定者に公認証を手渡す（～18:19）	
	18:20	自民党幹事長会議室を出る	
	18:21	国会発	
	18:23	官邸着	
	18:26	加藤厚生労働大臣、菅官房長官、西村明宏官房副長官、岡田官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、農林水産省の末松広行事務次官、経済産業省の荒井勝喜政策立案総括審議官と面会（～19:03）	
	19:04	北村国家安全保障局長と面会（～19:12）	
	19:29	官邸発	
	19:30	公邸着	
	20:50	岡田官房副長官と面会（～21:00）　公邸泊
9:42	公邸発	
	9:43	官邸着	
3/1		午前中は来客なく、東京・富ヶ谷の私邸で過ごす	
	15:41	私邸発	
	15:52	官邸着	
	16:02	加藤厚生労働大臣、菅官房長官、西村官房副長官、岡田官房副長官、杉田官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、古谷一之官房副長官補、前田哲官房副長官補、長谷川栄一総理大臣補佐官、今井尚哉総理大臣補佐官、総務省の黒田武一郎事務次官、外務省の秋葉剛男事務次官、文部科学省の藤原誠事務次官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、経済産業省の荒井勝喜政策立案総括審議官、防衛省の高橋憲一事務次官と面会（～16:24）	
	17:10	新型コロナウイルス感染症対策本部　今月１０日をめどに緊急対応策第２弾を取りまとめるよう指示するとともに、北海道の感染増の市町村住民に国が一括して買い取ったマスクを届ける方針を打ちだす（～17:31）	
	17:32	麻生副総理兼財務大臣と面会（～17:45）	
	17:51	官邸発	
	18:06	私邸着　そのまま来客なし	

